2000 32 0.0317070 0.0712980 
2000 36 0.0316620 0.0712980 
2000 40 0.0317070 0.0712980 
2000 44 0.0377550 0.0872730 
2000 48 0.0377640 0.0873540 
2000 52 0.0377370 0.0918720 
2000 56 0.0438300 0.1032480 
2000 60 0.0484470 0.1078560 
2000 64 0.0438030 0.1078470 
2000 68 0.0544680 0.1192410 
2000 72 0.0496260 0.1237140 

3000 4 0.0293130 0.0588510 
3000 8 0.0291780 0.0588780 
3000 12 0.0292770 0.0589320 
3000 16 0.0383310 0.0588960 
3000 20 0.0383760 0.0828990 
3000 24 0.0451980 0.0827640 
3000 28 0.0474300 0.0827460 
3000 32 0.0474210 0.1066590 
3000 36 0.0474210 0.1067850 
3000 40 0.0474120 0.1066050 
3000 44 0.0564390 0.1305090 
3000 48 0.0564570 0.1304820 
3000 52 0.0633150 0.1306710 
3000 56 0.0655380 0.1614690 
3000 60 0.0723780 0.1545930 
3000 64 0.0655380 0.1545660 
3000 68 0.0746010 0.1784340 
3000 72 0.0745830 0.1783260 

4000 4 0.0390330 0.0784170 
4000 8 0.0389160 0.0784800 
4000 12 0.0388890 0.0784980 
4000 16 0.0510570 0.0784980 
4000 20 0.0510120 0.1104030 
4000 24 0.0601650 0.1104210 
4000 28 0.0631080 0.1102860 
4000 32 0.0631080 0.1422090 
4000 36 0.0630360 0.1422540 
4000 40 0.0751860 0.1422540 
4000 44 0.0842670 0.1740780 
4000 48 0.0751680 0.1833300 
4000 52 0.0842850 0.1740240 
4000 56 0.0872370 0.2059920 
4000 60 0.0963990 0.2059110 
4000 64 0.0964260 0.2151450 
4000 68 0.1083960 0.2470140 
4000 72 0.1176570 0.2561760 

5000 4 0.0524700 0.1015290 
5000 8 0.0524700 0.1014120 
5000 12 0.0524970 0.1014840 
5000 16 0.0678870 0.1414710 
5000 20 0.0679680 0.1416870 
5000 24 0.0679680 0.1416960 
5000 28 0.0962190 0.1815210 
5000 32 0.0834750 0.1815120 
5000 36 0.0834390 0.1815210 
5000 40 0.0989370 0.2213460 
5000 44 0.0989370 0.2213370 
5000 48 0.0989370 0.2349900 
5000 52 0.1144530 0.2199870 
5000 56 0.0763380 0.1743480 
5000 60 0.0848880 0.1740420 
5000 64 0.0867510 0.1828080 
5000 68 0.0866700 0.2006550 
5000 72 0.0950670 0.2095380 

6000 4 0.0419310 0.0815940 
6000 8 0.0419310 0.0815940 
6000 12 0.0419220 0.0815940 
6000 16 0.0543240 0.1136790 
6000 20 0.0543330 0.1136790 
6000 24 0.0543060 0.1136790 
6000 28 0.0768420 0.1455570 
6000 32 0.0667260 0.1455570 
6000 36 0.0667440 0.1455570 
6000 40 0.0791640 0.1774260 
6000 44 0.0790920 0.1877760 
6000 48 0.0791370 0.1879650 
6000 52 0.1016100 0.2093040 
6000 56 0.1144350 0.2354670 
6000 60 0.1029510 0.2348370 
6000 64 0.1169820 0.2573460 
6000 68 0.1282770 0.2832390 
6000 72 0.1168650 0.2945160 

7000 4 0.0549270 0.1064790 
7000 8 0.0549450 0.1064880 
7000 12 0.0549450 0.1064880 
7000 16 0.0711900 0.1484010 
7000 20 0.0711990 0.1484190 
7000 24 0.0711900 0.1484190 
7000 28 0.1007010 0.1902780 
7000 32 0.0874170 0.1902690 
7000 36 0.0874980 0.1902690 
7000 40 0.1037790 0.2321190 
7000 44 0.1037340 0.2321550 
7000 48 0.1036620 0.2455740 
7000 52 0.1199700 0.2454300 
7000 56 0.1198890 0.2439810 
7000 60 0.1066320 0.2559600 
7000 64 0.1211130 0.2807370 
7000 68 0.1329120 0.3039030 
7000 72 0.1328850 0.2923470 

8000 4 0.0558180 0.1080810 
8000 8 0.0557820 0.1080810 
8000 12 0.0558180 0.1080810 
8000 16 0.0723420 0.1508040 
8000 20 0.0723240 0.1508040 
8000 24 0.0723330 0.1508130 
8000 28 0.1021860 0.1933380 
8000 32 0.0888300 0.1933290 
8000 36 0.0887310 0.2068020 
8000 40 0.1054620 0.2358720 
8000 44 0.1054620 0.2358630 
8000 48 0.1053450 0.2358630 
8000 52 0.1220400 0.2499480 
8000 56 0.1219050 0.2783970 
8000 60 0.1219770 0.2783610 
8000 64 0.1382490 0.3349440 
8000 68 0.1517040 0.3348990 
8000 72 0.1517580 0.3209220 

9000 4 0.0627930 0.1212570 
9000 8 0.0626850 0.1212750 
9000 12 0.0627120 0.1212660 
9000 16 0.0813870 0.1693530 
9000 20 0.0812880 0.1693530 
9000 24 0.0964620 0.1693440 
9000 28 0.0997650 0.2185200 
9000 32 0.1149390 0.2174400 
9000 36 0.1150110 0.2174670 
9000 40 0.1184400 0.2650680 
9000 44 0.1183410 0.2803950 
9000 48 0.1182870 0.2650680 
9000 52 0.1370430 0.3126690 
9000 56 0.1370160 0.3126780 
9000 60 0.1369890 0.3284910 
9000 64 0.1556010 0.3602790 
9000 68 0.1707120 0.3602880 
9000 72 0.1555920 0.3763080 

10000 4 0.0696780 0.0819540 
10000 8 0.0697320 0.1348740 
10000 12 0.0696690 0.1348740 
10000 16 0.0903600 0.1348740 
10000 20 0.1069650 0.1887030 
10000 24 0.0903420 0.1887030 
10000 28 0.1275840 0.1886130 
10000 32 0.1110420 0.2416680 
10000 36 0.1109970 0.2416500 
10000 40 0.1316520 0.2416860 
10000 44 0.1315530 0.2945970 
10000 48 0.1315170 0.2945340 
10000 52 0.1521360 0.3116430 
10000 56 0.1521990 0.3475800 
10000 60 0.1521810 0.3475170 
10000 64 0.1728090 0.4004100 
10000 68 0.1729620 0.4004460 
10000 72 0.1894950 0.4004460 

20000 4 0.1376100 0.1613700 
20000 8 0.1389240 0.2708280 
20000 12 0.1389870 0.2692800 
20000 16 0.1802610 0.3770370 
20000 20 0.1802880 0.3769920 
20000 24 0.1802880 0.3788820 
20000 28 0.2542950 0.4811130 
20000 32 0.2214270 0.4861350 
20000 36 0.2543760 0.4845420 
20000 40 0.2624220 0.5920380 
20000 44 0.2627370 0.5923620 
20000 48 0.2625930 0.5940180 
20000 52 0.3041190 0.7283250 
20000 56 0.3039660 0.7014240 
20000 60 0.3039030 0.6996330 
20000 64 0.3452400 0.8075970 
20000 68 0.3451050 0.8092350 
20000 72 0.3446280 0.8072100 

30000 4 0.2084130 0.4043700 
30000 8 0.2083410 0.4043790 
30000 12 0.2080980 0.4058100 
30000 16 0.2699010 0.5649120 
30000 20 0.2698920 0.5627070 
30000 24 0.2699820 0.5644080 
30000 28 0.3812130 0.7229970 
30000 32 0.3316230 0.7211250 
30000 36 0.3811050 0.7217910 
30000 40 0.3937410 0.8795340 
30000 44 0.3932190 0.8814060 
30000 48 0.3932910 0.9356220 
30000 52 0.4551030 1.0379430 
30000 56 0.4548600 1.0379520 
30000 60 0.5169780 1.0938780 
30000 64 0.5170950 1.2151350 
30000 68 0.5165640 1.2504780 
30000 72 0.6284340 1.3542750 

40000 4 0.2778390 0.5410890 
40000 8 0.2776590 0.5403420 
40000 12 0.2776680 0.5403240 
40000 16 0.3601170 0.7562880 
40000 20 0.3603870 0.7566750 
40000 24 0.3601350 0.7527960 
40000 28 0.4425840 0.9679230 
40000 32 0.4426110 0.9679320 
40000 36 0.5249160 0.9678510 
40000 40 0.5250870 1.1789820 
40000 44 0.5250960 1.1791080 
40000 48 0.6076260 1.1727810 
40000 52 0.6074100 1.3902750 
40000 56 0.6074100 1.3930020 
40000 60 0.6894540 1.4547330 
40000 64 0.6895530 1.6739460 
40000 68 0.6896430 1.6014420 
40000 72 0.7719480 1.8126090 

50000 4 0.3477870 0.4029030 
50000 8 0.3469950 0.6762240 
50000 12 0.3430350 0.6648120 
50000 16 0.4455630 0.9322380 
50000 20 0.4501980 0.9357750 
50000 24 0.4500090 0.9371430 
50000 28 0.5481540 1.1932020 
50000 32 0.5479470 1.1981160 
50000 36 0.6516000 1.1981790 
50000 40 0.6558930 1.4705730 
50000 44 0.7299630 1.4570370 
50000 48 0.7543080 1.4618610 
50000 52 0.7542900 1.7267940 
50000 56 0.7583310 1.7339040 
50000 60 0.8567370 1.9859310 
50000 64 0.9356400 1.9975950 
50000 68 0.8577180 1.9903680 
50000 72 0.9647370 2.2616910 

60000 4 0.4184280 0.8070930 
60000 8 0.4113360 0.8098740 
60000 12 0.4115790 0.8100450 
60000 16 0.5349420 1.1284290 
60000 20 0.5346990 1.1283840 
60000 24 0.5346720 1.1315070 
60000 28 0.6583050 1.4484240 
60000 32 0.6579630 1.4483340 
60000 36 0.7817220 1.4485590 
60000 40 0.7881120 1.7662050 
60000 44 0.7816410 1.7652690 
60000 48 0.9049140 2.0821590 
60000 52 0.9048420 2.0896470 
60000 56 0.9053010 2.0822850 
60000 60 1.0283940 2.3992020 
60000 64 1.1229570 2.3991840 
60000 68 1.0287270 2.3990400 
60000 72 1.1515680 2.7160200 

70000 4 0.4793490 0.9381780 
70000 8 0.4798350 0.9459090 
70000 12 0.4798620 0.9381870 
70000 16 0.6225390 1.3072050 
70000 20 0.6234390 1.3071420 
70000 24 0.7669170 1.3072050 
70000 28 0.7675830 1.6766100 
70000 32 0.7664670 1.6765740 
70000 36 0.9108000 1.6775100 
70000 40 0.9107460 2.0549430 
70000 44 0.9097560 2.0461950 
70000 48 1.0538460 2.4155910 
70000 52 1.0562130 2.4499980 
70000 56 1.0533600 2.4154110 
70000 60 1.2100500 2.7853470 
70000 64 1.1990160 2.7877050 
70000 68 1.1997090 2.7847800 
70000 72 1.4501070 3.2656770 

80000 4 0.5484240 1.0737180 
80000 8 0.5484780 1.0734390 
80000 12 0.7123860 1.0734390 
80000 16 0.7124940 1.4938740 
80000 20 0.7124940 1.4993820 
80000 24 0.8769960 1.4942700 
80000 28 0.8795070 1.9178370 
80000 32 0.8769960 1.9183050 
80000 36 1.0415520 2.3489010 
80000 40 1.0499130 2.3401980 
80000 44 1.0415520 2.3402520 
80000 48 1.2064410 2.7627390 
80000 52 1.2157740 2.7616500 
80000 56 1.2060630 2.7612720 
80000 60 1.3805280 3.1856850 
80000 64 1.3703310 3.1914180 
80000 68 1.5350670 3.3453090 
80000 72 1.6600680 3.6222930 

90000 4 0.6189030 1.2062610 
90000 8 0.6170580 1.2165750 
90000 12 0.8018730 1.2064320 
90000 16 0.8017290 1.6808310 
90000 20 0.8233380 1.8320130 
90000 24 0.9879390 1.6723980 
90000 28 0.9875340 2.1669210 
90000 32 0.9873990 2.1723120 
90000 36 1.1718270 2.1472290 
90000 40 1.1726550 2.6321040 
90000 44 1.1720700 2.6250840 
90000 48 1.3574970 3.0975930 
90000 52 1.3576320 3.0976200 
90000 56 1.3544190 3.0975750 
90000 60 1.5412950 3.5727660 
90000 64 1.5457590 3.7145970 
90000 68 1.7274240 4.0475520 
90000 72 1.7288820 4.0477050 

100000 4 0.6925950 1.3505850 
100000 8 0.6857730 1.3435560 
100000 12 0.8914410 1.3445010 
100000 16 0.8899830 1.8856080 
100000 20 0.8911080 1.8833310 
100000 24 1.0971990 1.8827190 
100000 28 1.0976580 2.4225480 
100000 32 1.0974870 2.4184440 
100000 36 1.3025070 2.9508300 
100000 40 1.3024890 2.9502180 
100000 44 1.3046670 2.9505780 
100000 48 1.5103440 3.4859520 
100000 52 1.5097050 3.4845660 
100000 56 1.5142590 3.4846200 
100000 60 1.7171820 4.1849640 
100000 64 1.8765000 4.1856930 
100000 68 1.9210410 4.5775710 
100000 72 1.9194480 4.5457110 

200000 4 1.6669080 2.9595060 
200000 8 1.6637850 3.0175920 
200000 12 2.0644470 2.8998360 
200000 16 2.4763410 4.1276700 
200000 20 2.0701530 3.9554550 
200000 24 2.5302060 4.4274960 
200000 28 2.5451460 5.1628860 
200000 32 2.4848280 5.0077800 
200000 36 2.8842030 6.0621300 
200000 40 2.9096550 6.0583140 
200000 44 3.3022440 6.0598980 
200000 48 3.3080130 7.6098780 
200000 52 3.4618050 7.1921340 
200000 56 4.0674690 7.5518370 
200000 60 3.7276830 8.3077290 
200000 64 3.7910250 8.2537200 
200000 68 4.1443560 9.3794130 
200000 72 4.4847450 9.7159320 

300000 4 3.3276870 5.1239790 
300000 8 3.3079230 5.0995260 
300000 12 3.9980880 5.1372720 
300000 16 3.9258000 6.7362840 
300000 20 3.9608640 6.6799890 
300000 24 4.5366660 6.6983040 
300000 28 4.6220490 8.2792980 
300000 32 5.6511540 8.3248740 
300000 36 5.1605370 9.9125280 
300000 40 5.1887970 9.8756280 
300000 44 5.8050810 9.8842860 
300000 48 5.7828510 11.5262550 
300000 52 5.7759750 11.5329600 
300000 56 6.5364750 13.1054580 
300000 60 6.4655190 13.0581900 
300000 64 7.1000190 13.0575600 
300000 68 7.0277220 15.2193240 
300000 72 7.0626150 14.6680470 

400000 4 3.5112690 6.2465580 
400000 8 3.4839450 6.3329850 
400000 12 4.3221510 6.3049500 
400000 16 4.3493490 8.4468420 
400000 20 4.3281900 8.3036250 
400000 24 5.1559020 8.3206800 
400000 28 5.1617700 10.4857920 
400000 32 6.1346880 10.5351660 
400000 36 5.9898960 12.8067840 
400000 40 6.1919370 12.8469240 
400000 44 6.8299380 12.7764000 
400000 48 7.4864340 14.9030280 
400000 52 7.6664250 15.4516680 
400000 56 7.9107840 17.6065830 
400000 60 7.8759540 16.9374960 
400000 64 8.6663880 17.0792910 
400000 68 8.4955590 19.2989700 
400000 72 8.5301640 19.0806300 

500000 4 4.6320660 7.7969610 
500000 8 4.5859680 7.8106860 
500000 12 5.6737980 7.7948100 
500000 16 5.5520550 10.5991740 
500000 20 6.0497280 10.5007320 
500000 24 6.6081600 10.6449750 
500000 28 6.6330540 13.4359380 
500000 32 7.6331160 13.2548850 
500000 36 7.7787720 15.9456330 
500000 40 8.3543040 16.0248600 
500000 44 8.6879250 15.8140800 
500000 48 9.6921180 18.6555150 
500000 52 10.5633990 19.4564700 
500000 56 10.3488390 21.3752790 
500000 60 9.7392060 21.2810220 
500000 64 10.7535420 21.4834590 
500000 68 10.7818290 24.0824520 
500000 72 11.8061730 25.1778420 

600000 4 6.1447410 9.4406760 
600000 8 6.1599420 9.6746220 
600000 12 7.6099770 9.6623730 
600000 16 7.5869640 12.8429010 
600000 20 9.1231380 13.1050350 
600000 24 9.1782900 16.2354060 
600000 28 9.7071300 16.1971380 
600000 32 10.5496560 16.2352800 
600000 36 10.8767610 19.6585650 
600000 40 11.8954980 19.4773500 
600000 44 12.3975450 22.9258440 
600000 48 12.9005640 23.2163820 
600000 52 13.6504440 22.8647880 
600000 56 13.8122550 26.1870570 
600000 60 15.1542270 27.6247170 
600000 64 15.4344150 27.3439620 
600000 68 15.9381900 29.8722060 
600000 72 17.1426420 30.5729730 

700000 4 8.2831140 8.5495050 
700000 8 8.7817320 11.9438640 
700000 12 9.9903780 11.7430290 
700000 16 10.1951460 15.6129570 
700000 20 12.4159140 15.8258610 
700000 24 13.2596190 16.1351820 
700000 28 12.0918510 19.7138340 
700000 32 14.1563070 19.7220780 
700000 36 14.5497240 23.7360330 
700000 40 14.5419390 23.3935290 
700000 44 15.6720600 28.1634390 
700000 48 15.8028750 29.7245880 
700000 52 17.2672110 27.5936130 
700000 56 18.7848270 31.4758080 
700000 60 17.5354110 33.2306370 
700000 64 21.6428850 35.5025790 
700000 68 22.0248720 35.5642560 
700000 72 24.2403660 35.6969430 

800000 4 11.4079860 10.0895850 
800000 8 11.1498480 14.6207070 
800000 12 14.7344760 14.6166930 
800000 16 14.6455380 19.5984540 
800000 20 18.0252810 19.4196150 
800000 24 19.1196270 19.4250780 
800000 28 17.9093880 24.6187980 
800000 32 21.5621730 24.9135840 
800000 36 21.4426710 29.4246450 
800000 40 25.4819340 29.1627270 
800000 44 24.7456350 29.0244060 
800000 48 24.9240060 34.0678080 
800000 52 28.6267860 34.0723620 
800000 56 28.5111450 38.6170650 
800000 60 32.2662510 38.7480870 
800000 64 31.2541110 43.6266810 
800000 68 30.6371880 43.3369710 
800000 72 37.2813930 46.3255830 

900000 4 15.4380330 18.1600830 
